PERMNO,date,SHRCD,TICKER,RET
18069,2023-02-28,73,TAXF,-0.022070
18069,2023-03-31,73,TAXF,0.022707
18069,2023-04-28,73,TAXF,-0.001623
18069,2023-05-31,73,TAXF,-0.004905
18069,2023-06-30,73,TAXF,0.006863
18069,2023-07-31,73,TAXF,0.003632
18069,2023-08-31,73,TAXF,-0.012475
18069,2023-09-29,73,TAXF,-0.025274
18069,2023-10-31,73,TAXF,-0.011420
18069,2023-11-30,73,TAXF,0.054906
18069,2023-12-29,73,TAXF,0.030247
18069,2024-01-31,73,TAXF,0.000589
18069,2024-02-29,73,TAXF,-0.002246
18069,2024-03-28,73,TAXF,-0.001009
18069,2024-04-30,73,TAXF,-0.008904
18069,2024-05-31,73,TAXF,0.000480
18069,2024-06-28,73,TAXF,0.013105
18069,2024-07-31,73,TAXF,0.011833
18069,2024-08-30,73,TAXF,0.004561
18069,2024-09-30,73,TAXF,0.012929
18069,2024-10-31,73,TAXF,-0.013606
18069,2024-11-29,73,TAXF,0.011949
18069,2024-12-31,73,TAXF,-0.011916
18070,2023-01-31,73,TRTY,0.028356
18070,2023-02-28,73,TRTY,-0.030491
18070,2023-03-31,73,TRTY,-0.007784
18070,2023-04-28,73,TRTY,0.005950
18070,2023-05-31,73,TRTY,-0.025676
18070,2023-06-30,73,TRTY,0.034143
18070,2023-07-31,73,TRTY,0.034425
18070,2023-08-31,73,TRTY,-0.026166
18070,2023-09-29,73,TRTY,-0.012367
18070,2023-10-31,73,TRTY,-0.021007
18070,2023-11-30,73,TRTY,0.036557
18070,2023-12-29,73,TRTY,0.026876
18070,2024-01-31,73,TRTY,-0.004775
18070,2024-02-29,73,TRTY,0.019192
18070,2024-03-28,73,TRTY,0.026707
18070,2024-04-30,73,TRTY,-0.018891
18070,2024-05-31,73,TRTY,0.029883
18070,2024-06-28,73,TRTY,-0.017550
18070,2024-07-31,73,TRTY,0.025548
18070,2024-08-30,73,TRTY,-0.002840
18070,2024-09-30,73,TRTY,0.018834
18070,2024-10-31,73,TRTY,-0.023447
18070,2024-11-29,73,TRTY,0.028935
18070,2024-12-31,73,TRTY,-0.040247
18072,2023-01-31,73,EASG,0.094825
18072,2023-02-28,73,EASG,-0.028935
18072,2023-03-31,73,EASG,0.032654
18072,2023-04-28,73,EASG,0.033494
18072,2023-05-31,73,EASG,-0.037639
18072,2023-06-30,73,EASG,0.039275
18072,2023-07-31,73,EASG,0.024718
18072,2023-08-31,73,EASG,-0.028756
18072,2023-09-29,73,EASG,-0.052278
18072,2023-10-31,73,EASG,-0.025904
18072,2023-11-30,73,EASG,0.083222
18072,2023-12-29,73,EASG,0.051601
18072,2024-01-31,73,EASG,0.002711
18072,2024-02-29,73,EASG,0.022981
18072,2024-03-28,73,EASG,0.031384
18072,2024-04-30,73,EASG,-0.029929
18072,2024-05-31,73,EASG,0.055947
18072,2024-06-28,73,EASG,-0.011578
18072,2024-07-31,73,EASG,0.023137
18072,2024-08-30,73,EASG,0.030857
18072,2024-09-30,73,EASG,0.003785
18072,2024-10-31,73,EASG,-0.065860
18072,2024-11-29,73,EASG,-0.000530
18072,2024-12-31,73,EASG,-0.034153
18073,2023-01-31,73,QTUM,0.116489
18073,2023-02-28,73,QTUM,0.003653
18073,2023-03-31,73,QTUM,0.061321
18073,2023-04-28,73,QTUM,-0.060205
18073,2023-05-31,73,QTUM,0.101233
18073,2023-06-30,73,QTUM,0.053748
18073,2023-07-31,73,QTUM,0.047224
18073,2023-08-31,73,QTUM,-0.041698
18073,2023-09-29,73,QTUM,-0.052633
18073,2023-10-31,73,QTUM,-0.065041
18073,2023-11-30,73,QTUM,0.123746
18073,2023-12-29,73,QTUM,0.079532
18073,2024-01-31,73,QTUM,0.008468
18073,2024-02-29,73,QTUM,0.087441
18073,2024-03-28,73,QTUM,0.031915
18073,2024-04-30,73,QTUM,-0.059149
18073,2024-05-31,73,QTUM,0.070488
18073,2024-06-28,73,QTUM,0.019081
18073,2024-07-31,73,QTUM,-0.013059
18073,2024-08-30,73,QTUM,0.006616
18073,2024-09-30,73,QTUM,0.002210
18073,2024-10-31,73,QTUM,-0.001923
18073,2024-11-29,73,QTUM,0.131824
18073,2024-12-31,73,QTUM,0.152293
18074,2023-01-31,73,UTRN,0.018592
18074,2023-02-28,73,UTRN,-0.026699
18074,2023-03-31,73,UTRN,0.015029
18074,2023-04-28,73,UTRN,-0.001294
18074,2023-05-31,73,UTRN,-0.032591
18074,2023-06-30,73,UTRN,0.042394
18074,2023-07-31,73,UTRN,0.029867
18074,2023-08-31,73,UTRN,-0.061713
18074,2023-09-29,73,UTRN,-0.032966
18074,2023-10-31,73,UTRN,-0.040442
18074,2023-11-30,73,UTRN,0.055632
18074,2023-12-29,73,UTRN,0.049942
18074,2024-01-31,73,UTRN,0.010152
18074,2024-02-29,73,UTRN,0.046914
18074,2024-03-28,73,UTRN,0.038615
18074,2024-04-30,73,UTRN,-0.037084
18074,2024-05-31,73,UTRN,0.023179
18074,2024-06-28,73,UTRN,0.020995
18074,2024-07-31,73,UTRN,0.089669
18074,2024-08-30,73,UTRN,0.027530
18074,2024-09-30,73,UTRN,0.040951
18074,2024-10-31,73,UTRN,-0.001955
18074,2024-11-29,73,UTRN,0.060107
18074,2024-12-31,73,UTRN,-0.054447
18078,2023-01-31,73,SDGA,0.056843
18078,2023-02-28,73,SDGA,
18079,2023-01-31,73,BOUT,0.040783
18079,2023-02-28,73,BOUT,-0.015914
18079,2023-03-31,73,BOUT,0.028277
18079,2023-04-28,73,BOUT,-0.011112
18079,2023-05-31,73,BOUT,-0.048535
18079,2023-06-30,73,BOUT,0.100405
18079,2023-07-31,73,BOUT,0.033963
18079,2023-08-31,73,BOUT,-0.057627
18079,2023-09-29,73,BOUT,-0.034229
18079,2023-10-31,73,BOUT,-0.043724
18079,2023-11-30,73,BOUT,0.064980
18079,2023-12-29,73,BOUT,0.084038
18079,2024-01-31,73,BOUT,-0.002304
18079,2024-02-29,73,BOUT,0.072624
18079,2024-03-28,73,BOUT,0.026296
18079,2024-04-30,73,BOUT,-0.073495
18079,2024-05-31,73,BOUT,0.044379
18079,2024-06-28,73,BOUT,-0.009909
18079,2024-07-31,73,BOUT,0.037701
18079,2024-08-30,73,BOUT,0.014728
18079,2024-09-30,73,BOUT,-0.001567
18079,2024-10-31,73,BOUT,0.000579
18079,2024-11-29,73,BOUT,0.115914
18079,2024-12-31,73,BOUT,-0.037962
18080,2023-01-31,73,IBDT,0.032524
18080,2023-02-28,73,IBDT,-0.024733
18080,2023-03-31,73,IBDT,0.026204
18080,2023-04-28,73,IBDT,0.005604
18080,2023-05-31,73,IBDT,-0.009488
18080,2023-06-30,73,IBDT,-0.003841
18080,2023-07-31,73,IBDT,0.007943
18080,2023-08-31,73,IBDT,-0.002149
18080,2023-09-29,73,IBDT,-0.014467
18080,2023-10-31,73,IBDT,-0.006434
18080,2023-11-30,73,IBDT,0.037003
18080,2023-12-29,73,IBDT,0.028445
18080,2024-01-31,73,IBDT,0.001196
18080,2024-02-29,73,IBDT,-0.009347
18080,2024-03-28,73,IBDT,0.008504
18080,2024-04-30,73,IBDT,-0.013155
18080,2024-05-31,73,IBDT,0.013711
18080,2024-06-28,73,IBDT,0.005965
18080,2024-07-31,73,IBDT,0.018441
18080,2024-08-30,73,IBDT,0.013038
18080,2024-09-30,73,IBDT,0.010529
18080,2024-10-31,73,IBDT,-0.012674
18080,2024-11-29,73,IBDT,0.007832
18080,2024-12-31,73,IBDT,-0.004532
18081,2023-01-31,73,JMBS,0.035196
18081,2023-02-28,73,JMBS,-0.027571
18081,2023-03-31,73,JMBS,0.026185
18081,2023-04-28,73,JMBS,0.002900
18081,2023-05-31,73,JMBS,-0.011344
18081,2023-06-30,73,JMBS,-0.000984
18081,2023-07-31,73,JMBS,-0.000774
18081,2023-08-31,73,JMBS,-0.010231
18081,2023-09-29,73,JMBS,-0.029962
18081,2023-10-31,73,JMBS,-0.023059
18081,2023-11-30,73,JMBS,0.056168
18081,2023-12-29,73,JMBS,0.042956
18081,2024-01-31,73,JMBS,-0.001959
18081,2024-02-29,73,JMBS,-0.017826
18081,2024-03-28,73,JMBS,0.009819
18081,2024-04-30,73,JMBS,-0.029176
18081,2024-05-31,73,JMBS,0.020694
18081,2024-06-28,73,JMBS,0.012187
18081,2024-07-31,73,JMBS,0.027563
18081,2024-08-30,73,JMBS,0.016997
18081,2024-09-30,73,JMBS,0.012458
18081,2024-10-31,73,JMBS,-0.031343
18081,2024-11-29,73,JMBS,0.014267
18081,2024-12-31,73,JMBS,-0.016309
18082,2023-01-31,73,JHEM,0.084649
18082,2023-02-28,73,JHEM,-0.064163
18082,2023-03-31,73,JHEM,0.029351
18082,2023-04-28,73,JHEM,0.000512
18082,2023-05-31,73,JHEM,-0.018249
18082,2023-06-30,73,JHEM,0.053290
18082,2023-07-31,73,JHEM,0.044885
18082,2023-08-31,73,JHEM,-0.059447
18082,2023-09-29,73,JHEM,-0.022967
18082,2023-10-31,73,JHEM,-0.033930
18082,2023-11-30,73,JHEM,0.076024
18082,2023-12-29,73,JHEM,0.046116
18082,2024-01-31,73,JHEM,-0.037751
18082,2024-02-29,73,JHEM,0.034328
18082,2024-03-28,73,JHEM,0.024461
18082,2024-04-30,73,JHEM,-0.002279
18082,2024-05-31,73,JHEM,0.022547
18082,2024-06-28,73,JHEM,0.024635
18082,2024-07-31,73,JHEM,0.011407
18082,2024-08-30,73,JHEM,0.008356
18082,2024-09-30,73,JHEM,0.049126
18082,2024-10-31,73,JHEM,-0.043357
18082,2024-11-29,73,JHEM,-0.021681
18082,2024-12-31,73,JHEM,-0.019962
18088,2023-01-31,73,PHYL,0.032130
18088,2023-02-28,73,PHYL,-0.018485
18088,2023-03-31,73,PHYL,0.017945
18088,2023-04-28,73,PHYL,0.010788
18088,2023-05-31,73,PHYL,-0.013305
18088,2023-06-30,73,PHYL,0.016900
18088,2023-07-31,73,PHYL,0.018034
18088,2023-08-31,73,PHYL,0.000157
18088,2023-09-29,73,PHYL,-0.018790
18088,2023-10-31,73,PHYL,-0.013857
18088,2023-11-30,73,PHYL,0.045108
18088,2023-12-29,73,PHYL,0.038710
18088,2024-01-31,73,PHYL,0.000359
18088,2024-02-29,73,PHYL,0.005821
18088,2024-03-28,73,PHYL,0.013869
18088,2024-04-30,73,PHYL,-0.017781
18088,2024-05-31,73,PHYL,0.015672
18088,2024-06-28,73,PHYL,0.008224
18088,2024-07-31,73,PHYL,0.022006
18088,2024-08-30,73,PHYL,0.015099
18088,2024-09-30,73,PHYL,0.021621
18088,2024-10-31,73,PHYL,-0.009925
18088,2024-11-29,73,PHYL,0.014072
18088,2024-12-31,73,PHYL,-0.007255
18093,2023-01-31,73,AFIF,0.018651
18093,2023-02-28,73,AFIF,-0.003292
18093,2023-03-31,73,AFIF,-0.001427
18093,2023-04-28,73,AFIF,0.007950
18093,2023-05-31,73,AFIF,0.001759
18093,2023-06-30,73,AFIF,0.007103
18093,2023-07-31,73,AFIF,0.012898
18093,2023-08-31,73,AFIF,0.009245
18093,2023-09-29,73,AFIF,0.003816
18093,2023-10-31,73,AFIF,0.003034
18093,2023-11-30,73,AFIF,0.016239
18093,2023-12-29,73,AFIF,0.017237
18093,2024-01-31,73,AFIF,0.009889
18093,2024-02-29,73,AFIF,0.003986
18093,2024-03-28,73,AFIF,0.005366
18093,2024-04-30,73,AFIF,-0.000187
18093,2024-05-31,73,AFIF,0.010199
18093,2024-06-28,73,AFIF,0.004989
18093,2024-07-31,73,AFIF,0.011170
18093,2024-08-30,73,AFIF,0.008979
18093,2024-09-30,73,AFIF,0.008276
18093,2024-10-31,73,AFIF,-0.003796
18093,2024-11-29,73,AFIF,0.007239
18093,2024-12-31,73,AFIF,0.002321
18094,2023-01-31,73,VSGX,0.086603
18094,2023-02-28,73,VSGX,-0.042470
18094,2023-03-31,73,VSGX,0.025078
18094,2023-04-28,73,VSGX,0.016998
18094,2023-05-31,73,VSGX,-0.029484
18094,2023-06-30,73,VSGX,0.040172
18094,2023-07-31,73,VSGX,0.038223
18094,2023-08-31,73,VSGX,-0.044976
18094,2023-09-29,73,VSGX,-0.037651
18094,2023-10-31,73,VSGX,-0.033703
18094,2023-11-30,73,VSGX,0.087403
18094,2023-12-29,73,VSGX,0.053296
18094,2024-01-31,73,VSGX,-0.015014
18094,2024-02-29,73,VSGX,0.029201
18094,2024-03-28,73,VSGX,0.031105
18094,2024-04-30,73,VSGX,-0.032887
18094,2024-05-31,73,VSGX,0.037064
18094,2024-06-28,73,VSGX,0.003364
18094,2024-07-31,73,VSGX,0.029160
18094,2024-08-30,73,VSGX,0.027486
18094,2024-09-30,73,VSGX,0.022061
18094,2024-10-31,73,VSGX,-0.041294
18094,2024-11-29,73,VSGX,-0.002713
18094,2024-12-31,73,VSGX,-0.027466
18095,2023-01-31,73,ESGV,0.079107
18095,2023-02-28,73,ESGV,-0.021669
18095,2023-03-31,73,ESGV,0.034125
18095,2023-04-28,73,ESGV,0.010459
18095,2023-05-31,73,ESGV,0.017527
18095,2023-06-30,73,ESGV,0.065483
18095,2023-07-31,73,ESGV,0.035099
18095,2023-08-31,73,ESGV,-0.019975
18095,2023-09-29,73,ESGV,-0.050301
18095,2023-10-31,73,ESGV,-0.026057
18095,2023-11-30,73,ESGV,0.103331
18095,2023-12-29,73,ESGV,0.056356
18095,2024-01-31,73,ESGV,0.013520
18095,2024-02-29,73,ESGV,0.053938
18095,2024-03-28,73,ESGV,0.028094
18095,2024-04-30,73,ESGV,-0.048932
18095,2024-05-31,73,ESGV,0.050322
18095,2024-06-28,73,ESGV,0.041149
18095,2024-07-31,73,ESGV,0.010971
18095,2024-08-30,73,ESGV,0.021192
18095,2024-09-30,73,ESGV,0.021894
18095,2024-10-31,73,ESGV,-0.008559
18095,2024-11-29,73,ESGV,0.066680
18095,2024-12-31,73,ESGV,-0.021591
18101,2023-01-31,73,BNDW,0.028188
18101,2023-02-28,73,BNDW,-0.021349
18101,2023-03-31,73,BNDW,0.026117
18101,2023-04-28,73,BNDW,0.004250
18101,2023-05-31,73,BNDW,-0.004798
18101,2023-06-30,73,BNDW,-0.001608
18101,2023-07-31,73,BNDW,-0.001710
18101,2023-08-31,73,BNDW,-0.001655
18101,2023-09-29,73,BNDW,-0.020773
18101,2023-10-31,73,BNDW,-0.008631
18101,2023-11-30,73,BNDW,0.039270
18101,2023-12-29,73,BNDW,0.034522
18101,2024-01-31,73,BNDW,-0.004784
18101,2024-02-29,73,BNDW,-0.008980
18101,2024-03-28,73,BNDW,0.009783
18101,2024-04-30,73,BNDW,-0.018994
18101,2024-05-31,73,BNDW,0.009899
18101,2024-06-28,73,BNDW,0.007864
18101,2024-07-31,73,BNDW,0.021916
18101,2024-08-30,73,BNDW,0.010472
18101,2024-09-30,73,BNDW,0.013167
18101,2024-10-31,73,BNDW,-0.016957
18101,2024-11-29,73,BNDW,0.013528
18101,2024-12-31,73,BNDW,-0.012064
18110,2023-01-31,73,DVLU,0.083999
18110,2023-02-28,73,DVLU,-0.010377
18110,2023-03-31,73,DVLU,-0.063979
18110,2023-04-28,73,DVLU,0.012179
18110,2023-05-31,73,DVLU,-0.044563
18110,2023-06-30,73,DVLU,0.102621
18110,2023-07-31,73,DVLU,0.043816
18110,2023-08-31,73,DVLU,-0.030094
18110,2023-09-29,73,DVLU,-0.040839
18110,2023-10-31,73,DVLU,-0.056455
18110,2023-11-30,73,DVLU,0.107143
18110,2023-12-29,73,DVLU,0.093749
18110,2024-01-31,73,DVLU,0.007316
18110,2024-02-29,73,DVLU,0.056193
18110,2024-03-28,73,DVLU,0.091654
18110,2024-04-30,73,DVLU,-0.073705
18110,2024-05-31,73,DVLU,0.044624
18110,2024-06-28,73,DVLU,-0.035069
18110,2024-07-31,73,DVLU,0.078136
18110,2024-08-30,73,DVLU,0.016499
18110,2024-09-30,73,DVLU,0.004601
18110,2024-10-31,73,DVLU,-0.016832
18110,2024-11-29,73,DVLU,0.077196
18110,2024-12-31,73,DVLU,-0.103351
18111,2023-01-31,73,DVOL,0.005003
18111,2023-02-28,73,DVOL,-0.022388
18111,2023-03-31,73,DVOL,-0.006649
18111,2023-04-28,73,DVOL,0.015598
18111,2023-05-31,73,DVOL,-0.045709
18111,2023-06-30,73,DVOL,0.069622
18111,2023-07-31,73,DVOL,-0.006731
18111,2023-08-31,73,DVOL,-0.010674
18111,2023-09-29,73,DVOL,-0.036824
18111,2023-10-31,73,DVOL,-0.002677
18111,2023-11-30,73,DVOL,0.078297
18111,2023-12-29,73,DVOL,0.023101
18111,2024-01-31,73,DVOL,0.025442
18111,2024-02-29,73,DVOL,0.054274
18111,2024-03-28,73,DVOL,0.036124
18111,2024-04-30,73,DVOL,-0.042562
18111,2024-05-31,73,DVOL,0.034423
18111,2024-06-28,73,DVOL,0.001619
18111,2024-07-31,73,DVOL,0.040886
18111,2024-08-30,73,DVOL,0.043796
18111,2024-09-30,73,DVOL,0.008662
18111,2024-10-31,73,DVOL,0.020756
18111,2024-11-29,73,DVOL,0.078118
18111,2024-12-31,73,DVOL,-0.068395
18118,2023-01-31,73,ISDX,0.087305
18118,2023-02-28,73,ISDX,-0.028262
18118,2023-03-31,73,ISDX,
18119,2023-01-31,73,ISEM,0.104070
18119,2023-02-28,73,ISEM,-0.067830
18119,2023-03-31,73,ISEM,
18122,2023-01-31,73,IUS,0.056681
18122,2023-02-28,73,IUS,-0.031874
18122,2023-03-31,73,IUS,0.029763
18122,2023-04-28,73,IUS,0.013577
18122,2023-05-31,73,IUS,-0.015971
18122,2023-06-30,73,IUS,0.065550
18122,2023-07-31,73,IUS,0.038243
18122,2023-08-31,73,IUS,-0.017110
18122,2023-09-29,73,IUS,-0.032062
18122,2023-10-31,73,IUS,-0.025609
18122,2023-11-30,73,IUS,0.069570
18122,2023-12-29,73,IUS,0.047811
18122,2024-01-31,73,IUS,0.010624
18122,2024-02-29,73,IUS,0.040905
18122,2024-03-28,73,IUS,0.045753
18122,2024-04-30,73,IUS,-0.044880
18122,2024-05-31,73,IUS,0.036841
18122,2024-06-28,73,IUS,0.012911
18122,2024-07-31,73,IUS,0.027620
18122,2024-08-30,73,IUS,0.018465
18122,2024-09-30,73,IUS,0.017464
18122,2024-10-31,73,IUS,-0.018091
18122,2024-11-29,73,IUS,0.059121
18122,2024-12-31,73,IUS,-0.046707
18123,2023-01-31,73,IUSS,0.108768
18123,2023-02-28,73,IUSS,-0.011264
18123,2023-03-31,73,IUSS,
18153,2023-01-31,73,MUST,0.029762
18153,2023-02-28,73,MUST,-0.020599
18153,2023-03-31,73,MUST,0.018017
18153,2023-04-28,73,MUST,-0.001128
18153,2023-05-31,73,MUST,-0.006869
18153,2023-06-30,73,MUST,0.008960
18153,2023-07-31,73,MUST,0.004908
18153,2023-08-31,73,MUST,-0.015753
18153,2023-09-29,73,MUST,-0.032479
18153,2023-10-31,73,MUST,-0.009567
18153,2023-11-30,73,MUST,0.060112
18153,2023-12-29,73,MUST,0.028675
18153,2024-01-31,73,MUST,-0.011021
18153,2024-02-29,73,MUST,0.006867
18153,2024-03-28,73,MUST,-0.001052
18153,2024-04-30,73,MUST,-0.007952
18153,2024-05-31,73,MUST,-0.007395
18153,2024-06-28,73,MUST,0.009101
18153,2024-07-31,73,MUST,0.013304
18153,2024-08-30,73,MUST,0.007067
18153,2024-09-30,73,MUST,0.007424
18153,2024-10-31,73,MUST,-0.015771
18153,2024-11-29,73,MUST,0.025552
18153,2024-12-31,73,MUST,-0.021448
18157,2023-01-31,73,DSTL,0.068873
18157,2023-02-28,73,DSTL,-0.029122
18157,2023-03-31,73,DSTL,0.022190
18157,2023-04-28,73,DSTL,-0.000232
18157,2023-05-31,73,DSTL,-0.020190
18157,2023-06-30,73,DSTL,0.074396
18157,2023-07-31,73,DSTL,0.039655
18157,2023-08-31,73,DSTL,-0.011900
18157,2023-09-29,73,DSTL,-0.036892
18157,2023-10-31,73,DSTL,-0.030130
18157,2023-11-30,73,DSTL,0.074720
18157,2023-12-29,73,DSTL,0.065709
18157,2024-01-31,73,DSTL,0.004254
18157,2024-02-29,73,DSTL,0.044373
18157,2024-03-28,73,DSTL,0.044110
18157,2024-04-30,73,DSTL,-0.054906
18157,2024-05-31,73,DSTL,0.020412
18157,2024-06-28,73,DSTL,-0.007643
18157,2024-07-31,73,DSTL,0.068496
18157,2024-08-30,73,DSTL,0.021308
18157,2024-09-30,73,DSTL,0.014253
18157,2024-10-31,73,DSTL,-0.022299
18157,2024-11-29,73,DSTL,0.061570
18157,2024-12-31,73,DSTL,-0.063239
18158,2023-01-31,73,FLLA,0.108051
18158,2023-02-28,73,FLLA,-0.071339
18158,2023-03-31,73,FLLA,0.009701
18158,2023-04-28,73,FLLA,0.029426
18158,2023-05-31,73,FLLA,0.001115
18158,2023-06-30,73,FLLA,0.117880
18158,2023-07-31,73,FLLA,0.047870
18158,2023-08-31,73,FLLA,-0.075514
18158,2023-09-29,73,FLLA,-0.026024
18158,2023-10-31,73,FLLA,-0.042424
18158,2023-11-30,73,FLLA,0.139759
18158,2023-12-29,73,FLLA,0.075994
18158,2024-01-31,73,FLLA,-0.043995
18158,2024-02-29,73,FLLA,-0.004094
